Displ,Cyl,Trans,Drive,Fuel,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,Year,Car_Make,Car_Model,IsHybrid
2.7,4.0,Auto-8,4WD,Gasoline,pickup,7,18.0,21,19,4.0,2023,CHEVROLET,Silverado,Not Hybrid
2.7,4.0,Auto-8,4WD,Gasoline,pickup,7,18.0,21,19,4.0,2023,CHEVROLET,Silverado,Not Hybrid
3.0,6.0,Auto-10,2WD,Diesel,pickup,5,24.0,29,26,5.0,2023,CHEVROLET,Silverado,Not Hybrid
3.0,6.0,Auto-10,4WD,Diesel,pickup,5,22.0,27,24,4.0,2023,CHEVROLET,Silverado,Not Hybrid
3.0,6.0,Auto-10,4WD,Diesel,pickup,5,22.0,27,24,4.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,2WD,Ethanol,pickup,5,12.0,15/20,13/18,4.0,2023,CHEVROLET,Silverado,Ethanol Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,pickup,5,16.0,15/20,13/18,4.0,2023,CHEVROLET,Silverado,Ethanol Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,pickup,6,16.0,20,18,4.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,pickup,6,17.0,21,19,4.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,special purpose,6,15.0,18,16,3.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,4WD,Ethanol,pickup,5,11.0,14/19,12/17,3.0,2023,CHEVROLET,Silverado,Ethanol Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,5,15.0,14/19,12/17,3.0,2023,CHEVROLET,Silverado,Ethanol Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,6,15.0,19,17,3.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,6,16.0,20,17,3.0,2023,CHEVROLET,Silverado,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,special purpose,6,15.0,17,16,3.0,2023,CHEVROLET,Silverado,Not Hybrid
6.2,8.0,Auto-10,4WD,Gasoline,pickup,6,16.0,20,17,3.0,2023,CHEVROLET,Silverado,Not Hybrid
2.7,4.0,Auto-8,4WD,Gasoline,pickup,7,17.0,18,17,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Not Hybrid
3.0,6.0,Auto-10,4WD,Diesel,pickup,5,21.0,23,22,4.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Not Hybrid
5.3,8.0,Auto-10,4WD,Ethanol,pickup,5,11.0,14/19,12/17,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Ethanol Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,5,15.0,14/19,12/17,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Ethanol Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,6,15.0,18,16,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,pickup,6,15.0,19,16,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Not Hybrid
6.2,8.0,Auto-10,4WD,Gasoline,pickup,6,14.0,18,16,3.0,2023,CHEVROLET,Silverado 4WD Mud Terrain Tire,Not Hybrid
6.2,8.0,Auto-10,4WD,Gasoline,pickup,6,14.0,17,15,2.0,2023,CHEVROLET,Silverado ZR2,Not Hybrid
3.0,6.0,Auto-10,2WD,Diesel,standard SUV,3,21.0,27,23,4.0,2023,CHEVROLET,Suburban,Not Hybrid
3.0,6.0,Auto-10,4WD,Diesel,standard SUV,3,20.0,26,22,4.0,2023,CHEVROLET,Suburban,Not Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,standard SUV,6,15.0,20,17,3.0,2023,CHEVROLET,Suburban,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,standard SUV,6,15.0,19,16,3.0,2023,CHEVROLET,Suburban,Not Hybrid
6.2,8.0,Auto-10,2WD,Gasoline,standard SUV,6,14.0,20,16,3.0,2023,CHEVROLET,Suburban,Not Hybrid
6.2,8.0,Auto-10,4WD,Gasoline,standard SUV,6,14.0,18,16,3.0,2023,CHEVROLET,Suburban,Not Hybrid
3.0,6.0,Auto-10,2WD,Diesel,standard SUV,3,21.0,28,24,4.0,2023,CHEVROLET,Tahoe,Not Hybrid
3.0,6.0,Auto-10,4WD,Diesel,standard SUV,3,20.0,26,22,4.0,2023,CHEVROLET,Tahoe,Not Hybrid
5.3,8.0,Auto-10,2WD,Gasoline,standard SUV,6,15.0,20,17,3.0,2023,CHEVROLET,Tahoe,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,standard SUV,6,14.0,18,16,3.0,2023,CHEVROLET,Tahoe,Not Hybrid
5.3,8.0,Auto-10,4WD,Gasoline,standard SUV,6,15.0,20,17,3.0,2023,CHEVROLET,Tahoe,Not Hybrid
6.2,8.0,Auto-10,2WD,Gasoline,standard SUV,6,14.0,20,16,3.0,2023,CHEVROLET,Tahoe,Not Hybrid
6.2,8.0,Auto-10,4WD,Gasoline,standard SUV,6,14.0,18,16,3.0,2023,CHEVROLET,Tahoe,Not Hybrid
1.2,3.0,CVT,2WD,Gasoline,small SUV,7,29.0,31,30,6.0,2023,CHEVROLET,Trailblazer,Not Hybrid
1.3,3.0,Auto-9,4WD,Gasoline,small SUV,7,26.0,30,28,6.0,2023,CHEVROLET,Trailblazer,Not Hybrid
1.3,3.0,CVT,2WD,Gasoline,small SUV,7,29.0,33,31,6.0,2023,CHEVROLET,Trailblazer,Not Hybrid
3.6,6.0,Auto-9,2WD,Gasoline,standard SUV,6,18.0,27,21,4.0,2023,CHEVROLET,Traverse,Not Hybrid
3.6,6.0,Auto-9,4WD,Gasoline,standard SUV,6,17.0,25,20,4.0,2023,CHEVROLET,Traverse,Not Hybrid
3.6,6.0,Auto-8,2WD,Gasoline,large car,5,19.0,30,23,5.0,2023,CHRYSLER,300,Not Hybrid
3.6,6.0,Auto-8,4WD,Gasoline,large car,5,18.0,27,21,4.0,2023,CHRYSLER,300,Not Hybrid
5.7,8.0,Auto-8,2WD,Gasoline,large car,3,16.0,25,19,4.0,2023,CHRYSLER,300,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,CHRYSLER,300,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,CHRYSLER,300,Not Hybrid
3.6,6.0,Auto-9,2WD,Gasoline,minivan,7,19.0,28,22,5.0,2023,CHRYSLER,Pacifica,Not Hybrid
3.6,6.0,Auto-9,4WD,Gasoline,minivan,7,17.0,25,20,4.0,2023,CHRYSLER,Pacifica,Not Hybrid
3.6,6.0,CVT,2WD,Gasoline,minivan,7,29.0,30/77,30/82,10.0,2023,CHRYSLER,Pacifica Hybrid,Electric Hybrid
3.6,6.0,CVT,2WD,Electricity,minivan,7,87.0,30/77,30/82,10.0,2023,CHRYSLER,Pacifica Hybrid,Electric Hybrid
3.6,6.0,Auto-9,2WD,Gasoline,minivan,7,19.0,28,22,5.0,2023,CHRYSLER,Voyager,Not Hybrid
,,Auto-1,2WD,Electricity,station wagon,10,64.0,68,66,10.0,2023,CRUISE,AV,Not Hybrid
3.6,6.0,Auto-8,2WD,Gasoline,midsize car,5,19.0,30,23,5.0,2023,DODGE,Challenger,Not Hybrid
3.6,6.0,Auto-8,4WD,Gasoline,midsize car,5,18.0,27,21,4.0,2023,DODGE,Challenger,Not Hybrid
5.7,8.0,Auto-8,2WD,Gasoline,midsize car,3,16.0,25,19,4.0,2023,DODGE,Challenger,Not Hybrid
5.7,8.0,Man-6,2WD,Gasoline,midsize car,1,15.0,23,18,4.0,2023,DODGE,Challenger,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,midsize car,1,15.0,24,18,4.0,2023,DODGE,Challenger,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,midsize car,1,15.0,24,18,4.0,2023,DODGE,Challenger,Not Hybrid
6.4,8.0,Man-6,2WD,Gasoline,midsize car,1,14.0,23,17,3.0,2023,DODGE,Challenger,Not Hybrid
6.4,8.0,Man-6,2WD,Gasoline,midsize car,1,14.0,23,17,3.0,2023,DODGE,Challenger,Not Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,midsize car,1,13.0,22,16,3.0,2023,DODGE,Challenger SRT,Not Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,midsize car,1,13.0,22,16,3.0,2023,DODGE,Challenger SRT,Not Hybrid
6.2,8.0,Man-6,2WD,Gasoline,midsize car,1,13.0,21,16,3.0,2023,DODGE,Challenger SRT,Not Hybrid
6.2,8.0,Man-6,2WD,Gasoline,midsize car,1,13.0,21,16,3.0,2023,DODGE,Challenger SRT,Not Hybrid
6.2,8.0,Auto-8,2WD,Ethanol,midsize car,1,8.0,13/17,9/13,1.0,2023,DODGE,Challenger SRT Demon 170,Ethanol Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,midsize car,1,10.0,13/17,9/13,1.0,2023,DODGE,Challenger SRT Demon 170,Ethanol Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,midsize car,1,13.0,21,15,2.0,2023,DODGE,Challenger SRT Widebody,Not Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,midsize car,1,13.0,21,15,2.0,2023,DODGE,Challenger SRT Widebody,Not Hybrid
6.2,8.0,Man-6,2WD,Gasoline,midsize car,1,13.0,21,16,3.0,2023,DODGE,Challenger SRT Widebody,Not Hybrid
6.2,8.0,Man-6,2WD,Gasoline,midsize car,1,13.0,21,16,3.0,2023,DODGE,Challenger SRT Widebody,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,midsize car,1,15.0,24,18,4.0,2023,DODGE,Challenger Widebody,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,midsize car,1,15.0,24,18,4.0,2023,DODGE,Challenger Widebody,Not Hybrid
6.4,8.0,Man-6,2WD,Gasoline,midsize car,1,14.0,23,17,3.0,2023,DODGE,Challenger Widebody,Not Hybrid
6.4,8.0,Man-6,2WD,Gasoline,midsize car,1,14.0,23,17,3.0,2023,DODGE,Challenger Widebody,Not Hybrid
3.6,6.0,Auto-8,2WD,Gasoline,large car,5,19.0,30,23,5.0,2023,DODGE,Charger,Not Hybrid
3.6,6.0,Auto-8,4WD,Gasoline,large car,5,18.0,27,21,4.0,2023,DODGE,Charger,Not Hybrid
5.7,8.0,Auto-8,2WD,Gasoline,large car,3,16.0,25,19,4.0,2023,DODGE,Charger,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,DODGE,Charger,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,DODGE,Charger,Not Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,large car,1,12.0,21,15,2.0,2023,DODGE,Charger SRT Widebody,Not Hybrid
6.2,8.0,Auto-8,2WD,Gasoline,large car,1,12.0,21,15,2.0,2023,DODGE,Charger SRT Widebody,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,DODGE,Charger Widebody,Not Hybrid
6.4,8.0,Auto-8,2WD,Gasoline,large car,1,15.0,24,18,4.0,2023,DODGE,Charger Widebody,Not Hybrid
3.6,6.0,Auto-8,2WD,Gasoline,standard SUV,7,19.0,26,21,4.0,2023,DODGE,Durango,Not Hybrid
3.6,6.0,Auto-8,4WD,Gasoline,standard SUV,7,18.0,25,21,4.0,2023,DODGE,Durango,Not Hybrid
5.7,8.0,Auto-8,2WD,Gasoline,standard SUV,5,14.0,22,17,3.0,2023,DODGE,Durango,Not Hybrid
5.7,8.0,Auto-8,4WD,Gasoline,standard SUV,5,14.0,22,17,3.0,2023,DODGE,Durango,Not Hybrid
6.2,8.0,Auto-8,4WD,Gasoline,standard SUV,1,12.0,17,13,1.0,2023,DODGE,Durango  SRT,Not Hybrid
6.2,8.0,Auto-8,4WD,Gasoline,standard SUV,1,12.0,17,13,1.0,2023,DODGE,Durango  SRT,Not Hybrid
6.4,8.0,Auto-8,4WD,Gasoline,standard SUV,1,13.0,19,15,2.0,2023,DODGE,Durango  SRT,Not Hybrid
6.4,8.0,Auto-8,4WD,Gasoline,standard SUV,1,13.0,19,15,2.0,2023,DODGE,Durango  SRT,Not Hybrid
2.0,4.0,Auto-9,4WD,Gasoline,small SUV,7,21.0,29,24,5.0,2023,DODGE,Hornet,Not Hybrid
,,Auto-1,4WD,Electricity,large car,10,73.0,68,71,10.0,2023,FARADAY,FUTURE FF 91,Not Hybrid
2.9,6.0,AMS-8,2WD,Gasoline,small car,6,16.0,22/49,18/47,5.0,2023,FERRARI,296 GTB,Electric Hybrid
2.9,6.0,AMS-8,2WD,Electricity,small car,6,45.0,22/49,18/47,5.0,2023,FERRARI,296 GTB,Electric Hybrid
2.9,6.0,AMS-8,2WD,Gasoline,small car,6,15.0,21/48,18/48,5.0,2023,FERRARI,296 GTB Spider,Electric Hybrid
2.9,6.0,AMS-8,2WD,Electricity,small car,6,48.0,21/48,18/48,5.0,2023,FERRARI,296 GTB Spider,Electric Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,16,14,2.0,2023,FERRARI,812 Competizione,Not Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,16,14,2.0,2023,FERRARI,812 Competizione A,Not Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,15,13,1.0,2023,FERRARI,812 GTS,Not Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,16,13,1.0,2023,FERRARI,Daytona SP3,Not Hybrid
6.5,12.0,AutoMan-8,4WD,Gasoline,small car,6,11.0,15,12,1.0,2023,FERRARI,F175 AHA,Not Hybrid
3.9,8.0,AutoMan-7,2WD,Gasoline,small car,3,15.0,18,16,3.0,2023,FERRARI,F8 Spider,Not Hybrid
3.9,8.0,AutoMan-7,2WD,Gasoline,small car,3,15.0,19,16,3.0,2023,FERRARI,F8 Tributo,Not Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,15,13,1.0,2023,FERRARI,Monza SP1,Not Hybrid
6.5,12.0,AutoMan-7,2WD,Gasoline,small car,3,12.0,15,13,1.0,2023,FERRARI,Monza SP2,Not Hybrid
3.9,8.0,AutoMan-8,2WD,Gasoline,small car,6,16.0,23,19,4.0,2023,FERRARI,Portofino M,Not Hybrid
3.9,8.0,AutoMan-8,2WD,Gasoline,small car,6,17.0,22,19,4.0,2023,FERRARI,Roma,Not Hybrid
3.9,8.0,AutoMan-8,4WD,Gasoline,small car,3,16.0,19/46,17/44,5.0,2023,FERRARI,SF90 Spider,Electric Hybrid
3.9,8.0,AutoMan-8,4WD,Electricity,small car,3,42.0,19/46,17/44,5.0,2023,FERRARI,SF90 Spider,Electric Hybrid
3.9,8.0,AutoMan-8,4WD,Gasoline,small car,3,16.0,20/51,18/51,5.0,2023,FERRARI,SF90 Stradale,Electric Hybrid
3.9,8.0,AutoMan-8,4WD,Electricity,small car,3,51.0,20/51,18/51,5.0,2023,FERRARI,SF90 Stradale,Electric Hybrid
1.3,4.0,Auto-9,4WD,Gasoline,small SUV,6,24.0,30,26,5.0,2023,FIAT,500X,Not Hybrid
,,Auto-1,4WD,Electricity,standard SUV,10,99.0,84,92,10.0,2023,FISKER,Ocean Extreme/One 20in,Not Hybrid
,,Auto-1,2WD,Electricity,standard SUV,10,104.0,81,92,10.0,2023,FISKER,Ocean Sport 20in,Not Hybrid
,,Auto-1,2WD,Electricity,standard SUV,10,82.0,75,79,10.0,2023,FISKER,Ocean Sport 22in,Not Hybrid
,,Auto-1,4WD,Electricity,standard SUV,10,96.0,82,89,10.0,2023,FISKER,Ocean Ultra 20in,Not Hybrid
2.3,4.0,Man-7,4WD,Gasoline,small SUV,5,20.0,21,20,4.0,2023,FORD,Bronco,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,small SUV,5,20.0,21,20,4.0,2023,FORD,Bronco,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,small SUV,6,19.0,21,20,4.0,2023,FORD,Bronco,Not Hybrid
2.3,4.0,Man-7,4WD,Gasoline,small SUV,5,16.0,17,17,3.0,2023,FORD,Bronco Badlands,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,small SUV,5,17.0,17,17,3.0,2023,FORD,Bronco Badlands,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,small SUV,6,17.0,17,17,3.0,2023,FORD,Bronco Badlands,Not Hybrid
2.3,4.0,Man-7,4WD,Gasoline,small SUV,5,16.0,18,17,3.0,2023,FORD,Bronco Black Diamond,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,small SUV,5,18.0,18,18,4.0,2023,FORD,Bronco Black Diamond,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,small SUV,6,18.0,18,18,4.0,2023,FORD,Bronco Black Diamond,Not Hybrid
3.0,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,15.0,16,15,2.0,2023,FORD,Bronco Raptor,Not Hybrid
2.3,4.0,Man-7,4WD,Gasoline,small SUV,5,16.0,18,17,3.0,2023,FORD,Bronco Sasquatch,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,small SUV,5,18.0,17,18,4.0,2023,FORD,Bronco Sasquatch,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,small SUV,6,17.0,17,17,3.0,2023,FORD,Bronco Sasquatch,Not Hybrid
1.5,3.0,Auto-8,4WD,Gasoline,small SUV,7,25.0,28,26,5.0,2023,FORD,Bronco Sport,Not Hybrid
2.0,4.0,SemiAuto-8,4WD,Gasoline,small SUV,6,21.0,26,23,5.0,2023,FORD,Bronco Sport,Not Hybrid
2.0,4.0,Auto-8,4WD,Gasoline,small SUV,6,21.0,28,23,5.0,2023,FORD,Edge,Not Hybrid
2.0,4.0,SemiAuto-8,4WD,Gasoline,small SUV,6,20.0,28,23,5.0,2023,FORD,Edge,Not Hybrid
2.7,6.0,SemiAuto-8,4WD,Gasoline,small SUV,5,19.0,25,21,4.0,2023,FORD,Edge,Not Hybrid
1.5,3.0,Auto-8,2WD,Gasoline,small SUV,7,27.0,34,30,6.0,2023,FORD,Escape,Not Hybrid
1.5,3.0,Auto-8,4WD,Gasoline,small SUV,7,26.0,32,28,6.0,2023,FORD,Escape,Not Hybrid
2.0,4.0,Auto-8,4WD,Gasoline,small SUV,7,23.0,31,26,5.0,2023,FORD,Escape,Not Hybrid
2.5,4.0,CVT,2WD,Gasoline,small SUV,8,42.0,36,39,7.0,2023,FORD,Escape HEV,Not Hybrid
2.5,4.0,CVT,4WD,Gasoline,small SUV,8,42.0,36,39,7.0,2023,FORD,Escape HEV,Not Hybrid
2.5,4.0,CVT,2WD,Gasoline,small SUV,8,42.0,37/91,40/101,10.0,2023,FORD,Escape PHEV,Electric Hybrid
2.5,4.0,CVT,2WD,Electricity,small SUV,8,111.0,37/91,40/101,10.0,2023,FORD,Escape PHEV,Electric Hybrid
3.5,6.0,SemiAuto-10,2WD,Gasoline,standard SUV,6,16.0,23,19,4.0,2023,FORD,Expedition,Not Hybrid
3.5,6.0,SemiAuto-10,2WD,Gasoline,standard SUV,6,17.0,23,19,4.0,2023,FORD,Expedition,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,16.0,21,18,4.0,2023,FORD,Expedition,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,16.0,22,18,4.0,2023,FORD,Expedition,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,15.0,19,17,3.0,2023,FORD,Expedition Timberline,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,16.0,19,17,3.0,2023,FORD,Expedition Timberline,Not Hybrid
2.3,4.0,Auto-10,2WD,Gasoline,standard SUV,6,20.0,28,23,5.0,2023,FORD,Explorer,Not Hybrid
2.3,4.0,Auto-10,2WD,Gasoline,standard SUV,6,21.0,28,24,5.0,2023,FORD,Explorer,Not Hybrid
2.3,4.0,Auto-10,4WD,Gasoline,standard SUV,6,20.0,26,22,5.0,2023,FORD,Explorer,Not Hybrid
2.3,4.0,Auto-10,4WD,Gasoline,standard SUV,6,20.0,27,23,5.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,Auto-10,2WD,Gasoline,standard SUV,5,18.0,26,21,4.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,Auto-10,4WD,Gasoline,standard SUV,5,17.0,24,20,4.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,Auto-10,4WD,Gasoline,standard SUV,5,18.0,24,20,4.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,SemiAuto-10,2WD,Gasoline,standard SUV,5,18.0,25,20,4.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,5,17.0,24,20,4.0,2023,FORD,Explorer,Not Hybrid
3.0,6.0,SemiAuto-10,4WD,Gasoline,standard SUV,5,18.0,24,20,4.0,2023,FORD,Explorer,Not Hybrid
3.3,6.0,Auto-10,4WD,Ethanol,standard SUV,6,13.0,18/25,15/20,4.0,2023,FORD,Explorer FFV,Ethanol Hybrid
3.3,6.0,Auto-10,4WD,Gasoline,standard SUV,6,17.0,18/25,15/20,4.0,2023,FORD,Explorer FFV,Ethanol Hybrid
3.3,6.0,Auto-10,2WD,Gasoline,standard SUV,6,27.0,28,27,5.0,2023,FORD,Explorer HEV,Not Hybrid
3.3,6.0,Auto-10,4WD,Gasoline,standard SUV,6,23.0,26,25,5.0,2023,FORD,Explorer HEV,Not Hybrid
3.3,6.0,Auto-10,2WD,Gasoline,standard SUV,6,25.0,26,26,5.0,2023,FORD,Explorer Platinum HEV,Not Hybrid
3.3,6.0,Auto-10,4WD,Gasoline,standard SUV,6,23.0,24,23,5.0,2023,FORD,Explorer Platinum HEV,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,19.0,21,20,4.0,2023,FORD,Explorer Timberline,Not Hybrid
2.3,4.0,SemiAuto-10,4WD,Gasoline,standard SUV,6,19.0,22,21,4.0,2023,FORD,Explorer Timberline,Not Hybrid
2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,18.0,25,21,4.0,2023,FORD,F150,Not Hybrid
2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,20.0,26,22,5.0,2023,FORD,F150,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,17.0,23,20,4.0,2023,FORD,F150,Not Hybrid
2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,18.0,24,20,4.0,2023,FORD,F150,Not Hybrid
3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,18.0,24,21,4.0,2023,FORD,F150,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,17.0,23,19,4.0,2023,FORD,F150,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,18.0,23,20,4.0,2023,FORD,F150,Not Hybrid
3.3,6.0,SemiAuto-10,2WD,Ethanol,pickup,6,13.0,19/23,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.3,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,19.0,19/23,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.3,6.0,SemiAuto-10,2WD,Ethanol,pickup,6,14.0,18/24,16/21,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.3,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,19.0,18/24,16/21,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.3,6.0,SemiAuto-10,4WD,Ethanol,pickup,6,14.0,18/22,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.3,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,19.0,18/22,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,2WD,Ethanol,pickup,5,12.0,18/24,14/19,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,5,17.0,18/24,14/19,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,2WD,Ethanol,pickup,5,12.0,19/25,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,5,17.0,19/25,15/20,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Ethanol,pickup,5,12.0,17/22,14/18,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,5,16.0,17/22,14/18,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Ethanol,pickup,5,12.0,17/22,14/19,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,5,17.0,17/22,14/19,4.0,2023,FORD,F150 FFV,Ethanol Hybrid
3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,6,25.0,25,25,5.0,2023,FORD,F150 HEV,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,23.0,23,23,5.0,2023,FORD,F150 HEV,Not Hybrid
,,Auto-1,4WD,Electricity,pickup,10,76.0,61,68,10.0,2023,FORD,F150 Lightning,Not Hybrid
,,Auto-1,4WD,Electricity,pickup,10,78.0,63,70,10.0,2023,FORD,F150 Lightning Extended Range,Not Hybrid
,,Auto-1,4WD,Electricity,pickup,10,73.0,60,66,10.0,2023,FORD,F150 Lightning Platinum,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,14.0,18,15,2.0,2023,FORD,F150 Raptor,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,15.0,18,16,3.0,2023,FORD,F150 Raptor,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,14.0,16,15,2.0,2023,FORD,F150 Raptor 37,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,15.0,16,15,2.0,2023,FORD,F150 Raptor 37,Not Hybrid
5.2,8.0,SemiAuto-10,4WD,Gasoline,pickup,3,10.0,15,12,1.0,2023,FORD,F150 Raptor R,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,16.0,20,18,4.0,2023,FORD,F150 Tremor,Not Hybrid
3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,6,16.0,20,18,4.0,2023,FORD,F150 Tremor,Not Hybrid
5.0,8.0,SemiAuto-10,4WD,Ethanol,pickup,5,11.0,16/20,13/17,3.0,2023,FORD,F150 Tremor FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,5,15.0,16/20,13/17,3.0,2023,FORD,F150 Tremor FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Ethanol,pickup,5,12.0,16/20,13/17,3.0,2023,FORD,F150 Tremor FFV,Ethanol Hybrid
5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,5,15.0,16/20,13/17,3.0,2023,FORD,F150 Tremor FFV,Ethanol Hybrid
